ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
10345;58901549;OP52D1F;Paiement électronique;En attente;Saint Louis;22/10/2024 20:30;280000;Normal
20891;58057532;OP36G1H;ATM;Validé;Dakar;25/10/2024 13:00;250000;Normal
15678;58123456;OP51C1L;Paiement en ligne;Validé;Touba;28/10/2024 00:10;200000;Normal
30501;58601549;OP65B1M;ATM;Validé;Thies;31/10/2024 02:10;220000;Normal
10296;58012345;OP28A1N;Paiement électronique;En attente;Rufisque;03/11/2024 23:30;300000;Normal
40123;58987654;OP53E2S;ATM;Validé;Dakar;06/11/2024 11:40;150000;Normal
10345;58901549;OP46G1F;Paiement en ligne;Validé;Saint Louis;09/11/2024 21:00;250000;Normal
20891;58057532;OP59H4L;ATM;En attente;Thies;12/11/2024 14:10;200000;Normal
15678;58123456;OP24C4E;Paiement électronique;Validé;Kaolack;15/11/2024 18:10;280000;Normal
30501;58601549;OP49B1M;ATM;Validé;Rufisque;18/11/2024 01:00;180000;Normal
10296;58012345;OP72A1N;Paiement en ligne;Validé;Dakar;21/11/2024 22:10;220000;Normal
40123;58987654;OP41E2S;ATM;Validé;Thies;24/11/2024 11:20;120000;Normal
10345;58901549;OP51D2F;Paiement électronique;En attente;Saint Louis;27/11/2024 20:20;300000;Normal
20891;58057532;OP35G4H;ATM;Validé;Dakar;30/11/2024 12:50;250000;Normal
15678;58123456;OP58C1L;Paiement en ligne;Validé;Touba;03/12/2024 00:00;200000;Normal
30501;58601549;OP71B4M;ATM;Validé;Thies;06/12/2024 02:00;220000;Normal
10296;58012345;OP44A2N;Paiement électronique;En attente;Rufisque;09/12/2024 23:20;280000;Normal
40123;58987654;OP59E4S;ATM;Validé;Dakar;12/12/2024 11:10;150000;Normal
10345;58901549;OP26G3F;Paiement en ligne;Validé;Saint Louis;15/12/2024 20:50;250000;Normal
20891;58057532;OP44H1L;ATM;En attente;Thies;18/12/2024 14:00;200000;Normal
15678;58123456;OP24C3E;Paiement électronique;Validé;Kaolack;21/12/2024 18:00;300000;Normal
30501;58601549;OP54B3M;ATM;Validé;Rufisque;24/12/2024 01:00;180000;Normal
10296;58012345;OP69A4N;Paiement en ligne;Validé;Dakar;27/12/2024 22:00;220000;Normal
40123;58987654;OP42E3S;ATM;Validé;Thies;30/12/2024 11:00;120000;Normal
124.0;58124.0;OP_560;ATM;Validé;Dakar;01/01/2023 09:00;50000.0;Normal
112.0;581234560.0;OP0001;ATM;Validé;Dakar;01/01/2023 10:00;200000.0;Normal
120.0;58123456.0;OP_259;ATM;Validé;Dakar;01/01/2023 10:00;50000.0;Normal
128.0;58123500.0;OP_862;ATM;Validé;Dakar;01/01/2023 10:00;150000.0;Normal
136.0;588123.0;OP_1465;ATM;Validé;Dakar;01/01/2023 10:00;150000.0;Normal
136.0;588123.0;OP_1736;ATM;Validé;Dakar;01/01/2023 10:00;150000.0;Normal
141.0;58100001.0;OP_1866;ATM;Validé;Dakar;01/01/2023 10:00;50000.0;Normal
1460.0;58146.0;OP_2670;ATM;Validé;Dakar;01/01/2023 10:00;150000.0;Normal
151.0;58151.0;OP_3071;ATM;Validé;Dakar;01/01/2023 10:00;150000.0;Normal
176.0;58176.0;OP_4738;ATM;Validé;Dakar;01/01/2023 10:00;250000.0;Normal
1760.0;580176.0;OP_5139;ATM;Validé;Dakar;01/01/2023 10:00;50000.0;Normal
100.0;58100.0;OP1;ATM;Validé;Dakar;01/01/2023 12:00;100000.0;Normal
146.0;588123456.0;OP_2268;ATM;Validé;Dakar;01/01/2023 12:00;50000.0;Normal
164.0;58164.0;OP_3866;ATM;Validé;Dakar;02/01/2023 08:00;20000.0;Normal
1770.0;580717.0;OP_5149;ATM;Validé;Dakar;02/01/2023 08:00;10000.0;Normal
101.0;58110.0;OP8;ATM;Validé;Dakar;02/01/2023 09:00;500000.0;Normal
116.0;58116.0;OP_1;ATM;Validé;Dakar;02/01/2023 09:00;50000.0;Normal
139.0;588457.0;OP_1474;ATM;Validé;Dakar;02/01/2023 09:00;100000.0;Normal
139.0;588457.0;OP_1742;ATM;Validé;Dakar;02/01/2023 09:00;100000.0;Normal
1470.0;58147.0;OP_2675;ATM;Validé;Dakar;02/01/2023 09:00;50000.0;Normal
114.0;581234570.0;OP0011;ATM;Validé;Dakar;02/01/2023 11:00;210000.0;Normal
121.0;58123457.0;OP_267;Paiement en ligne;Validé;Dakar;02/01/2023 11:00;100000.0;Normal
129.0;58234600.0;OP_865;Paiement en ligne;Validé;Dakar;02/01/2023 11:00;350000.0;Normal
137.0;588235.0;OP_1738;ATM;Validé;Touba;02/01/2023 11:00;180000.0;Normal
152.0;58215.0;OP_3074;ATM;Validé;Touba;02/01/2023 11:00;50000.0;Normal
177.0;58717.0;OP_4741;ATM;En attente;Dakar;02/01/2023 11:00;150000.0;Normal
133.0;58133.0;OP_1166;Paiement électronique;Validé;Dakar;02/01/2023 12:00;200000.0;Normal
147.0;588123457.0;OP_2278;ATM;Validé;Dakar;02/01/2023 12:00;60000.0;Normal
157.0;58715.0;OP_3562;Paiement en ligne;Validé;Dakar;02/01/2023 12:00;350000.0;Normal
173.0;5808993.0;OP_4357;ATM;Validé;Dakar;02/01/2023 12:00;150000.0;Normal
125.0;58152.0;OP_563;Paiement en ligne;En attente;Dakar;02/01/2023 14:00;250000.0;Normal
126.0;58126.0;OP_565;ATM;Validé;Dakar;03/01/2023 09:00;1000000.0;Normal
130.0;58345700.0;OP_868;ATM;Validé;Kaolack;03/01/2023 09:00;50000.0;Normal
134.0;58134.0;OP_1169;ATM;Validé;Dakar;03/01/2023 09:00;50000.0;Normal
158.0;58185.0;OP_3559;Paiement en ligne;En attente;Touba;03/01/2023 09:00;50000.0;Normal
122.0;58123458.0;OP_274;Paiement électronique;Validé;Dakar;03/01/2023 10:00;60000.0;Normal
140.0;588568.0;OP_1480;Paiement en ligne;En attente;Dakar;03/01/2023 10:00;300000.0;Normal
138.0;588346.0;OP_1740;ATM;Validé;Thiès;03/01/2023 10:00;120000.0;Normal
140.0;588568.0;OP_1745;Paiement en ligne;En attente;Dakar;03/01/2023 10:00;300000.0;Normal
172.0;5808992.0;OP_4347;ATM;Validé;Dakar;03/01/2023 10:00;300000.0;Normal
179.0;58179.0;OP_4744;Paiement électronique;En attente;Tivaouane;03/01/2023 10:00;180000.0;Normal
102.0;58102.0;OP15;ATM;Validé;Dakar;03/01/2023 11:00;200000.0;Normal
1480.0;58814.0;OP_2680;Paiement électronique;Validé;Dakar;03/01/2023 11:00;300000.0;Normal
163.0;58136.0;OP_3863;ATM;Validé;Dakar;03/01/2023 11:00;50000.0;Normal
113.0;581234580.0;OP0021;Paiement en ligne;Validé;Dakar;03/01/2023 12:00;180000.0;Normal
148.0;588123458.0;OP_2288;ATM;Validé;Dakar;03/01/2023 12:00;150000.0;Normal
153.0;58135.0;OP_3077;Paiement en ligne;Validé;Dakar;03/01/2023 12:00;300000.0;Normal
159.0;58159.0;OP_3565;ATM;Validé;Touba;04/01/2023 08:00;10000.0;Normal
1490.0;58491.0;OP_2685;ATM;Validé;Dakar;04/01/2023 09:00;50000.0;Normal
115.0;581234590.0;OP0031;ATM;Validé;Dakar;04/01/2023 10:00;500000.0;Normal
131.0;58456800.0;OP_871;Paiement en ligne;Validé;Dakar;04/01/2023 10:00;750000.0;Normal
135.0;58111.0;OP_1172;ATM;Validé;Dakar;04/01/2023 10:00;500000.0;Normal
174.0;5808994.0;OP_4367;ATM;Validé;Dakar;04/01/2023 10:00;350000.0;Normal
123.0;58123459.0;OP_279;ATM;Validé;Dakar;04/01/2023 11:00;500000.0;Normal
139.0;588457.0;OP_1475;Paiement en ligne;En attente;Thiès;04/01/2023 12:00;150000.0;Normal
139.0;588457.0;OP_1743;Paiement en ligne;En attente;Thiès;04/01/2023 12:00;150000.0;Normal
149.0;588123459.0;OP_2298;ATM;Validé;Dakar;04/01/2023 12:00;180000.0;Normal
1770.0;580717.0;OP_5150;Paiement en ligne;En attente;Thiès;04/01/2023 12:00;20000.0;Normal
103.0;58310.0;OP20;ATM;Validé;Dakar;04/01/2023 13:00;10000.0;Normal
154.0;58154.0;OP_3079;Paiement en ligne;Validé;Saint Louis;04/01/2023 13:00;750000.0;Normal
137.0;588235.0;OP_1739;Paiement en ligne;En attente;Kaolack;04/01/2023 14:00;220000.0;Normal
101.0;58110.0;OP9;Paiement en ligne;En attente;Saint Louis;04/01/2023 17:00;1000000.0;Normal
164.0;58164.0;OP_3868;ATM;En attente;Touba;04/01/2023 17:00;40000.0;Normal
178.0;58187.0;OP_4747;Paiement en ligne;Validé;Dakar;04/01/2023 17:00;50000.0;Normal
127.0;58712.0;OP_567;ATM;Validé;Thiès;04/01/2023 19:00;5000.0;Normal
167.0;58716.0;OP_4041;Paiement en ligne;Validé;Touba;05/01/2023 09:00;200000.0;Normal
116.0;58116.0;OP_2;Paiement en ligne;Validé;Thiès;05/01/2023 10:00;30000.0;Normal
124.0;58124.0;OP_561;Paiement en ligne;Validé;Thiès;05/01/2023 10:00;30000.0;Normal
132.0;58132.0;OP_1163;ATM;Validé;Dakar;05/01/2023 10:00;50000.0;Normal
1501.0;5810203040.0;OP_3472;Paiement en ligne;Validé;Dakar;05/01/2023 10:00;250000.0;Normal
156.0;58156.0;OP_3556;ATM;Validé;Dakar;05/01/2023 10:00;150000.0;Normal
161.0;58161.0;OP_3857;ATM;Validé;Dakar;05/01/2023 10:00;150000.0;Normal
100.0;58100.0;OP2;Paiement en ligne;En attente;Thiès;05/01/2023 11:00;250000.0;Normal
169.0;58169.0;OP_4051;ATM;Validé;Dakar;05/01/2023 11:00;150000.0;Normal
120.0;58123456.0;OP_260;Paiement électronique;Validé;Thiès;05/01/2023 12:00;20000.0;Normal
128.0;58123500.0;OP_863;Paiement en ligne;En attente;Thiès;05/01/2023 12:00;200000.0;Normal
136.0;588123.0;OP_1466;Paiement en ligne;En attente;Thiès;05/01/2023 12:00;200000.0;Normal
136.0;588123.0;OP_1737;Paiement en ligne;En attente;Thiès;05/01/2023 12:00;200000.0;Normal
141.0;58100001.0;OP_1867;Paiement électronique;Validé;Thiès;05/01/2023 12:00;80000.0;Normal
1460.0;58146.0;OP_2671;Paiement en ligne;En attente;Thiès;05/01/2023 12:00;200000.0;Normal
151.0;58151.0;OP_3072;Paiement en ligne;Validé;Thiès;05/01/2023 12:00;200000.0;Normal
166.0;58166.0;OP_4036;ATM;Validé;Dakar;05/01/2023 12:00;50000.0;Normal
171.0;5808991.0;OP_4337;ATM;Validé;Dakar;05/01/2023 12:00;150000.0;Normal
176.0;58176.0;OP_4739;Paiement en ligne;Validé;Thiès;05/01/2023 12:00;200000.0;Normal
1760.0;580176.0;OP_5140;Paiement en ligne;En attente;Thiès;05/01/2023 12:00;80000.0;Normal
168.0;58186.0;OP_4046;ATM;Validé;Thiès;05/01/2023 13:00;75000.0;Normal
155.0;58515.0;OP_3081;Paiement en ligne;Validé;Kaolack;05/01/2023 14:00;350000.0;Normal
170.0;58017.0;OP_4056;ATM;Validé;Ziguinchor;05/01/2023 14:00;180000.0;Normal
112.0;581234560.0;OP0002;Paiement en ligne;Validé;Touba;05/01/2023 15:00;250000.0;Normal
146.0;588123456.0;OP_2269;Paiement électronique;Validé;Thiès;05/01/2023 15:00;20000.0;Normal
160.0;58016.0;OP_3568;ATM;Validé;Dakar;06/01/2023 09:00;200000.0;Normal
134.0;58134.0;OP_1170;Paiement électronique;Validé;Thiès;06/01/2023 10:00;80000.0;Normal
150.0;588123460.0;OP_2308;Paiement en ligne;Validé;Dakar;06/01/2023 10:00;300000.0;Normal
1470.0;58147.0;OP_2676;Paiement en ligne;En attente;Thiès;06/01/2023 10:00;100000.0;Normal
1500.0;58105.0;OP_2690;ATM;Validé;Dakar;06/01/2023 10:00;150000.0;Normal
1770.0;580717.0;OP_5151;Paiement électronique;Validé;Saint Louis;06/01/2023 10:00;15000.0;Normal
164.0;58164.0;OP_3867;Paiement en ligne;Validé;Thiès;06/01/2023 12:00;30000.0;Normal
175.0;5808995.0;OP_4377;ATM;Validé;Dakar;06/01/2023 12:00;50000.0;Normal
121.0;58123457.0;OP_268;Paiement électronique;Validé;Thiès;06/01/2023 13:00;80000.0;Normal
138.0;588346.0;OP_1741;Paiement en ligne;En attente;Saint Louis;06/01/2023 13:00;200000.0;Normal
102.0;58102.0;OP16;Paiement électronique;En attente;Touba;06/01/2023 15:00;100000.0;Normal
147.0;588123457.0;OP_2279;Paiement électronique;Validé;Thiès;06/01/2023 15:00;25000.0;Normal
114.0;581234570.0;OP0012;Paiement en ligne;Validé;Touba;06/01/2023 16:00;260000.0;Normal
180.0;58018.0;OP_4750;ATM;Validé;Dakar;06/01/2023 21:00;20000.0;Normal
162.0;58216.0;OP_3860;Paiement en ligne;Validé;Dakar;07/01/2023 09:00;350000.0;Normal
148.0;588123458.0;OP_2289;Paiement en ligne;Validé;Touba;07/01/2023 10:00;200000.0;Normal
135.0;58111.0;OP_1173;Paiement électronique;Validé;Thiès;07/01/2023 12:00;600000.0;Normal
122.0;58123458.0;OP_275;Paiement en ligne;Validé;Thiès;07/01/2023 13:00;250000.0;Normal
152.0;58215.0;OP_3075;Paiement en ligne;Validé;Kaolack;07/01/2023 13:00;100000.0;Normal
177.0;58717.0;OP_4742;Paiement électronique;Validé;Podor;07/01/2023 13:00;100000.0;Normal
113.0;581234580.0;OP0022;Paiement électronique;Validé;Thiès;07/01/2023 15:00;200000.0;Normal
139.0;588457.0;OP_1476;Paiement électronique;Validé;Saint Louis;07/01/2023 15:00;200000.0;Normal
139.0;588457.0;OP_1744;Paiement électronique;Validé;Saint Louis;07/01/2023 15:00;200000.0;Normal
173.0;5808993.0;OP_4358;Paiement électronique;Validé;Thiès;07/01/2023 15:00;200000.0;Normal
129.0;58234600.0;OP_866;Paiement électronique;En attente;Thiès;07/01/2023 16:00;450000.0;Normal
101.0;58110.0;OP10;Paiement électronique;Validé;Touba;07/01/2023 19:00;750000.0;Normal
1770.0;580717.0;OP_5152;ATM;Validé;Touba;08/01/2023 08:00;10000.0;Normal
149.0;588123459.0;OP_2299;Paiement en ligne;Validé;Touba;08/01/2023 10:00;220000.0;Normal
116.0;58116.0;OP_3;Paiement électronique;Validé;Saint Louis;08/01/2023 11:00;40000.0;Normal
102.0;58102.0;OP17;ATM;Validé;Kaolack;08/01/2023 12:00;50000.0;Normal
172.0;5808992.0;OP_4348;Paiement en ligne;Validé;Saint Louis;08/01/2023 12:00;250000.0;Normal
179.0;58179.0;OP_4745;ATM;Validé;Dakar;08/01/2023 12:00;140000.0;Normal
140.0;588568.0;OP_1481;Paiement électronique;Validé;Thiès;08/01/2023 13:00;350000.0;Normal
140.0;588568.0;OP_1746;Paiement électronique;Validé;Thiès;08/01/2023 13:00;350000.0;Normal
163.0;58136.0;OP_3864;ATM;Validé;Thiès;08/01/2023 13:00;100000.0;Normal
123.0;58123459.0;OP_280;Paiement en ligne;Validé;Thiès;08/01/2023 14:00;1000000.0;Normal
1480.0;58814.0;OP_2681;Paiement en ligne;En attente;Touba;08/01/2023 14:00;400000.0;Normal
153.0;58135.0;OP_3078;Paiement électronique;Validé;Thiès;08/01/2023 14:00;400000.0;Normal
125.0;58152.0;OP_564;Paiement électronique;Validé;Kaolack;08/01/2023 15:00;300000.0;Normal
133.0;58133.0;OP_1167;Paiement en ligne;Validé;Saint Louis;08/01/2023 18:00;250000.0;Normal
130.0;58345700.0;OP_869;Paiement électronique;En attente;Ziguinchor;08/01/2023 20:00;100000.0;Normal
101.0;58110.0;OP11;ATM;Validé;Kaolack;09/01/2023 10:00;200000.0;Normal
1490.0;58491.0;OP_2686;Paiement en ligne;En attente;Thiès;09/01/2023 10:00;100000.0;Normal
165.0;58516.0;OP_3869;ATM;Validé;Dakar;09/01/2023 10:00;120000.0;Normal
134.0;58134.0;OP_1171;Paiement en ligne;Validé;Saint Louis;09/01/2023 11:00;100000.0;Normal
139.0;588457.0;OP_1477;ATM;Validé;Touba;09/01/2023 11:00;120000.0;Normal
115.0;581234590.0;OP0032;Paiement électronique;Validé;Touba;09/01/2023 12:00;600000.0;Normal
174.0;5808994.0;OP_4368;Paiement en ligne;Validé;Saint Louis;09/01/2023 12:00;300000.0;Normal
154.0;58154.0;OP_3080;Paiement électronique;Validé;Touba;09/01/2023 15:00;1000000.0;Normal
163.0;58136.0;OP_3865;ATM;En attente;Touba;09/01/2023 15:00;150000.0;Normal
148.0;588123458.0;OP_2290;Paiement électronique;Validé;Dakar;09/01/2023 18:00;250000.0;Normal
178.0;58187.0;OP_4748;Paiement en ligne;En attente;Ziguinchor;09/01/2023 19:00;60000.0;Normal
127.0;58712.0;OP_568;ATM;Validé;Saint Louis;09/01/2023 20:00;10000.0;Normal
131.0;58456800.0;OP_872;Paiement en ligne;En attente;Thiès;09/01/2023 22:00;1000000.0;Normal
116.0;58116.0;OP_4;ATM;Validé;Touba;10/01/2023 09:00;20000.0;Normal
124.0;58124.0;OP_562;Paiement électronique;Validé;Touba;10/01/2023 11:00;20000.0;Normal
132.0;58132.0;OP_1164;Paiement électronique;Validé;Thiès;10/01/2023 11:00;80000.0;Normal
158.0;58185.0;OP_3560;ATM;Validé;Kaolack;10/01/2023 11:00;100000.0;Normal
112.0;581234560.0;OP0003;Paiement électronique;Validé;Kaolack;10/01/2023 12:00;300000.0;Normal
1520.0;5810405060.0;OP_3473;ATM;Validé;Thiès;10/01/2023 12:00;50000.0;Normal
1770.0;580717.0;OP_5153;Paiement en ligne;Validé;Kaolack;10/01/2023 12:00;25000.0;Normal
100.0;58100.0;OP3;ATM;Validé;Touba;10/01/2023 13:00;50000.0;Normal
120.0;58123456.0;OP_261;ATM;Validé;Touba;10/01/2023 14:00;15000.0;Normal
128.0;58123500.0;OP_864;Paiement électronique;Validé;Saint Louis;10/01/2023 14:00;250000.0;Normal
141.0;58100001.0;OP_1868;ATM;Validé;Touba;10/01/2023 14:00;60000.0;Normal
151.0;58151.0;OP_3073;Paiement électronique;Validé;Saint Louis;10/01/2023 14:00;250000.0;Normal
161.0;58161.0;OP_3858;Paiement en ligne;Validé;Thiès;10/01/2023 14:00;200000.0;Normal
1760.0;580176.0;OP_5141;Paiement électronique;Validé;Saint Louis;10/01/2023 14:00;70000.0;Normal
136.0;588123.0;OP_1467;Paiement électronique;Validé;Saint Louis;10/01/2023 15:00;250000.0;Normal
1460.0;58146.0;OP_2672;Paiement électronique;Validé;Saint Louis;10/01/2023 15:00;100000.0;Normal
166.0;58166.0;OP_4037;Paiement électronique;Validé;Thiès;10/01/2023 15:00;20000.0;Normal
171.0;5808991.0;OP_4338;Paiement électronique;Validé;Thiès;10/01/2023 15:00;200000.0;Normal
176.0;58176.0;OP_4740;ATM;Validé;Saint Louis;10/01/2023 15:00;300000.0;Normal
155.0;58515.0;OP_3082;Paiement électronique;Validé;Ziguinchor;10/01/2023 16:00;500000.0;Normal
170.0;58017.0;OP_4057;Paiement électronique;Validé;Dakar;10/01/2023 16:00;280000.0;Normal
146.0;588123456.0;OP_2270;ATM;Validé;Dakar;10/01/2023 18:00;40000.0;Normal
149.0;588123459.0;OP_2300;Paiement électronique;Validé;Dakar;10/01/2023 18:00;280000.0;Normal
168.0;58186.0;OP_4047;Paiement en ligne;Validé;Dakar;10/01/2023 18:00;120000.0;Normal
169.0;58169.0;OP_4052;Paiement en ligne;Validé;Thiès;10/01/2023 20:00;200000.0;Normal
167.0;58716.0;OP_4042;Paiement électronique;Validé;Kaolack;10/01/2023 21:00;150000.0;Normal
159.0;58159.0;OP_3566;Paiement en ligne;Validé;Kaolack;11/01/2023 10:00;20000.0;Normal
114.0;581234570.0;OP0013;Paiement électronique;Validé;Kaolack;11/01/2023 12:00;310000.0;Normal
1470.0;58147.0;OP_2677;ATM;Validé;Saint Louis;11/01/2023 12:00;80000.0;Normal
1500.0;58105.0;OP_2691;Paiement en ligne;En attente;Thiès;11/01/2023 12:00;200000.0;Normal
139.0;588457.0;OP_1478;Paiement en ligne;En attente;Kaolack;11/01/2023 14:00;180000.0;Normal
175.0;5808995.0;OP_4378;Paiement en ligne;Validé;Thiès;11/01/2023 14:00;100000.0;Normal
121.0;58123457.0;OP_269;Paiement en ligne;Validé;Saint Louis;11/01/2023 15:00;120000.0;Normal
101.0;58110.0;OP12;Paiement en ligne;Validé;Dakar;11/01/2023 16:00;1200000.0;Normal
135.0;58111.0;OP_1174;Paiement en ligne;En attente;Touba;11/01/2023 18:00;800000.0;Normal
147.0;588123457.0;OP_2280;ATM;Validé;Dakar;11/01/2023 18:00;55000.0;Normal
150.0;588123460.0;OP_2309;Paiement électronique;Validé;Thiès;11/01/2023 18:00;350000.0;Normal
162.0;58216.0;OP_3861;Paiement électronique;Validé;Thiès;11/01/2023 18:00;400000.0;Normal
180.0;58018.0;OP_4751;ATM;En attente;Tambacounda;11/01/2023 22:00;25000.0;Normal
100.0;58100.0;OP4;Paiement en ligne;Validé;Kaolack;12/01/2023 10:00;200000.0;Normal
116.0;58116.0;OP_5;Paiement en ligne;Validé;Kaolack;12/01/2023 10:00;60000.0;Normal
126.0;58126.0;OP_566;Paiement en ligne;Validé;Saly;12/01/2023 10:00;1500000.0;Normal
1760.0;580176.0;OP_5142;ATM;Validé;Touba;12/01/2023 10:00;40000.0;Normal
1770.0;580717.0;OP_5154;Paiement électronique;En attente;Ziguinchor;12/01/2023 10:00;20000.0;Normal
113.0;581234580.0;OP0023;Paiement en ligne;Validé;Saint Louis;12/01/2023 11:00;190000.0;Normal
137.0;588235.0;OP_1468;ATM;Validé;Touba;12/01/2023 11:00;180000.0;Normal
173.0;5808993.0;OP_4359;ATM;Validé;Touba;12/01/2023 11:00;100000.0;Normal
146.0;588123456.0;OP_2271;Paiement électronique;Validé;Saint Louis;12/01/2023 12:00;30000.0;Normal
148.0;588123458.0;OP_2291;ATM;Validé;Kaolack;12/01/2023 12:00;150000.0;Normal
156.0;58156.0;OP_3557;Paiement électronique;Validé;Thiès;12/01/2023 14:00;200000.0;Normal
172.0;5808992.0;OP_4349;Paiement électronique;Validé;Touba;12/01/2023 14:00;350000.0;Normal
177.0;58717.0;OP_4743;ATM;Validé;Richard Toll;12/01/2023 14:00;120000.0;Normal
122.0;58123458.0;OP_276;Paiement électronique;Validé;Saint Louis;12/01/2023 15:00;100000.0;Normal
152.0;58215.0;OP_3076;Paiement électronique;Validé;Ziguinchor;12/01/2023 15:00;150000.0;Normal
1053.0;5810303050.0;OP_3474;ATM;En attente;Saint Louis;12/01/2023 15:00;100000.0;Normal
140.0;588568.0;OP_1482;Paiement en ligne;En attente;Saint Louis;12/01/2023 16:00;400000.0;Normal
161.0;58161.0;OP_3859;Paiement électronique;En attente;Saint Louis;12/01/2023 16:00;250000.0;Normal
129.0;58234600.0;OP_867;Paiement en ligne;Validé;Touba;12/01/2023 18:00;500000.0;Normal
133.0;58133.0;OP_1168;Paiement électronique;En attente;Touba;12/01/2023 19:00;300000.0;Normal
147.0;588123457.0;OP_2281;Paiement électronique;Validé;Saint Louis;13/01/2023 12:00;35000.0;Normal
149.0;588123459.0;OP_2301;ATM;Validé;Kaolack;13/01/2023 12:00;180000.0;Normal
102.0;58102.0;OP18;Paiement électronique;Validé;Sédhiou;13/01/2023 14:00;250000.0;Normal
160.0;58016.0;OP_3569;Paiement électronique;Validé;Thiès;13/01/2023 14:00;250000.0;Normal
123.0;58123459.0;OP_281;Paiement électronique;Validé;Touba;13/01/2023 15:00;200000.0;Normal
1480.0;58814.0;OP_2682;Paiement électronique;Validé;Kaolack;13/01/2023 15:00;200000.0;Normal
165.0;58516.0;OP_3871;Paiement électronique;En attente;Saint Louis;13/01/2023 16:00;220000.0;Normal
130.0;58345700.0;OP_870;ATM;Validé;Tambacounda;13/01/2023 21:00;150000.0;Normal
1770.0;580717.0;OP_5155;ATM;Validé;Dakar;14/01/2023 08:00;15000.0;Normal
148.0;588123458.0;OP_2292;Paiement en ligne;Validé;Dakar;14/01/2023 10:00;200000.0;Normal
131.0;58456800.0;OP_873;Paiement en ligne;Validé;Saint Louis;14/01/2023 12:00;1500000.0;Normal
1490.0;58491.0;OP_2687;Paiement électronique;Validé;Saint Louis;14/01/2023 12:00;80000.0;Normal
165.0;58516.0;OP_3870;Paiement en ligne;Validé;Thiès;14/01/2023 14:00;180000.0;Normal
174.0;5808994.0;OP_4369;Paiement électronique;Validé;Touba;14/01/2023 14:00;400000.0;Normal
139.0;588457.0;OP_1479;Paiement électronique;Validé;Ziguinchor;14/01/2023 17:00;250000.0;Normal
115.0;581234590.0;OP0033;ATM;Validé;Kaolack;14/01/2023 18:00;500000.0;Normal
101.0;58110.0;OP13;Paiement électronique;En attente;Thiès;14/01/2023 20:00;900000.0;Normal
124.0;58124.0;OP_569;ATM;Validé;Dakar;15/01/2023 09:00;40000.0;Normal
120.0;58123456.0;OP_262;Paiement électronique;Validé;Dakar;15/01/2023 10:00;25000.0;Normal
149.0;588123459.0;OP_2302;Paiement en ligne;Validé;Dakar;15/01/2023 10:00;220000.0;Normal
151.0;58151.0;OP_3083;ATM;Validé;Dakar;15/01/2023 10:00;200000.0;Normal
169.0;58169.0;OP_4053;Paiement électronique;En attente;Saint Louis;15/01/2023 10:00;250000.0;Normal
